,step,episode reward,accuracy,100 eps mean,time
1268,89612.0,20.0,98.43,57.8,13458.890000
1269,89630.0,16.0,98.43,56.9,13461.680000
1270,89751.0,119.0,98.43,58.0,13479.750000
1271,90045.0,292.0,98.43,60.7,13523.800000
1272,90075.0,28.0,98.43,60.8,13528.320000
1273,90245.0,168.0,98.43,62.1,13553.880000
1274,90369.0,122.0,98.43,62.4,13572.570000
1275,90570.0,199.0,98.44,64.2,13602.990000
1276,90587.0,15.0,98.44,63.6,13605.540000
1277,90597.0,8.0,98.43,63.2,13607.060000
1278,90661.0,62.0,98.43,63.6,13616.720000
1279,90723.0,60.0,98.43,63.9,13626.050000
1280,90736.0,11.0,98.43,63.6,13628.080000
1281,90747.0,9.0,98.43,63.4,13629.840000
1282,90776.0,27.0,98.43,61.8,13634.250000
1283,90798.0,20.0,98.43,60.4,13637.580000
1284,90821.0,21.0,98.43,60.4,13641.030000
1285,90853.0,30.0,98.43,60.0,13645.860000
1286,90877.0,22.0,98.43,55.6,13649.480000
1287,90889.0,10.0,98.43,51.9,13651.310000
1288,90900.0,9.0,98.43,45.8,13652.950000
1289,90909.0,7.0,98.42,45.0,13654.320000
1290,90919.0,8.0,98.42,44.4,13655.830000
1291,90932.0,11.0,98.42,44.0,13657.780000
1292,90945.0,11.0,98.42,43.4,13659.780000
1293,91023.0,76.0,98.42,43.2,13671.520000
1294,91034.0,9.0,98.42,39.9,13673.230000
1295,91042.0,6.0,98.42,39.8,13674.450000
1296,91064.0,20.0,98.42,38.5,13677.810000
1297,91174.0,108.0,98.42,39.4,13694.530000
1298,91202.0,26.0,98.42,38.3,13698.750000
1299,91211.0,7.0,98.42,38.2,13700.150000
1300,91278.0,65.0,98.42,38.7,13710.250000
1301,91436.0,156.0,98.42,39.4,13733.820000
1302,91476.0,38.0,98.42,38.6,13739.800000
1303,91720.0,242.0,98.42,40.6,13776.280000
1304,91873.0,151.0,98.42,42.1,13799.300000
1305,91888.0,13.0,98.42,41.6,13801.580000
1306,91927.0,37.0,98.42,41.5,13807.470000
1307,92007.0,78.0,98.42,42.2,13819.580000
1308,92036.0,27.0,98.42,42.4,13823.960000
1309,92156.0,118.0,98.42,43.5,13841.860000
1310,92165.0,7.0,98.42,43.5,13843.270000
1311,92272.0,105.0,98.42,44.4,13859.270000
1312,92375.0,101.0,98.42,45.3,13874.740000
1313,92470.0,93.0,98.42,46.1,13888.930000
1314,92552.0,80.0,98.42,46.8,13901.440000
1315,92563.0,9.0,98.42,46.6,13903.100000
1316,92649.0,84.0,98.42,46.9,13915.970000
1317,92660.0,9.0,98.42,46.4,13917.640000
1318,92682.0,20.0,98.42,46.6,13920.990000
1319,92708.0,24.0,98.42,46.5,13924.940000
1320,92718.0,8.0,98.42,45.6,13926.500000
1321,92745.0,25.0,98.42,45.8,13930.620000
1322,92786.0,39.0,98.42,46.0,13936.750000
1323,92803.0,15.0,98.42,46.0,13939.360000
1324,92836.0,31.0,98.41,46.2,13944.330000
1325,92863.0,25.0,98.41,45.9,13948.400000
1326,92910.0,45.0,98.41,46.3,13955.490000
1327,92924.0,12.0,98.41,45.9,13957.600000
1328,92936.0,10.0,98.41,45.3,13959.470000
1329,92984.0,46.0,98.41,45.4,13966.670000
1330,93073.0,87.0,98.41,46.1,13980.130000
1331,93122.0,47.0,98.41,46.5,13987.490000
1332,93159.0,35.0,98.41,46.7,13993.110000
1333,93262.0,101.0,98.41,47.6,14008.540000
1334,93270.0,6.0,98.41,47.5,14009.760000
1335,93332.0,60.0,98.41,48.0,14019.040000
1336,93355.0,21.0,98.41,47.4,14022.510000
1337,93368.0,11.0,98.41,47.4,14024.470000
1338,93382.0,12.0,98.41,47.3,14026.570000
1339,93394.0,10.0,98.41,47.3,14028.380000
1340,93406.0,10.0,98.4,47.1,14030.200000
1341,93438.0,30.0,98.4,47.3,14035.050000
1342,93454.0,14.0,98.4,47.3,14037.560000
1343,93488.0,32.0,98.4,47.3,14042.710000
1344,93496.0,6.0,98.4,47.2,14043.940000
1345,93507.0,9.0,98.4,47.2,14045.630000
1346,93558.0,49.0,98.4,47.5,14053.280000
1347,93566.0,6.0,98.4,47.5,14054.500000
1348,93577.0,9.0,98.4,47.5,14056.170000
1349,93588.0,9.0,98.4,47.4,14057.850000
1350,93609.0,19.0,98.39,47.6,14061.030000
1351,93624.0,13.0,98.39,47.6,14063.280000
1352,93635.0,9.0,98.39,46.8,14064.960000
1353,93659.0,22.0,98.39,47.0,14068.570000
1354,93667.0,6.0,98.39,47.0,14069.800000
1355,93691.0,22.0,98.39,47.1,14073.410000
1356,93718.0,25.0,98.39,47.3,14077.470000
1357,93728.0,8.0,98.39,46.7,14079.010000
1358,93739.0,9.0,98.39,45.2,14080.710000
1359,93771.0,30.0,98.39,44.4,14085.520000
1360,93810.0,37.0,98.39,44.0,14091.540000
1361,93867.0,55.0,98.38,44.4,14100.090000
1362,93879.0,10.0,98.38,44.4,14101.980000
1363,93899.0,18.0,98.38,43.3,14105.090000
1364,93922.0,21.0,98.38,43.3,14108.590000
1365,93939.0,15.0,98.38,43.3,14111.190000
1366,93964.0,23.0,98.38,42.6,14114.930000
1367,93982.0,16.0,98.38,41.9,14117.650000
1368,94020.0,36.0,98.38,42.1,14123.360000
1369,94041.0,19.0,98.38,42.1,14126.510000
1370,94162.0,119.0,98.38,42.1,14144.790000
1371,94282.0,118.0,98.38,40.4,14162.900000
1372,94296.0,12.0,98.38,40.2,14165.100000
1373,94363.0,65.0,98.38,39.2,14175.220000
1374,94433.0,68.0,98.38,38.6,14185.690000
1375,94455.0,20.0,98.38,36.8,14189.020000
1376,94464.0,7.0,98.38,36.8,14190.410000
1377,94491.0,25.0,98.38,36.9,14194.450000
1378,94500.0,7.0,98.37,36.4,14195.810000
1379,94509.0,7.0,98.37,35.9,14197.190000
1380,94631.0,120.0,98.37,37.0,14215.640000
1381,94663.0,30.0,98.37,37.2,14220.470000
1382,94678.0,13.0,98.37,37.0,14222.750000
1383,94791.0,111.0,98.37,37.9,14239.690000
1384,94896.0,103.0,98.37,38.8,14255.370000
1385,94918.0,20.0,98.37,38.6,14258.740000
1386,95035.0,115.0,98.37,39.6,14276.480000
1387,95056.0,19.0,98.37,39.7,14279.680000
1388,95085.0,27.0,98.37,39.8,14284.050000
1389,95131.0,44.0,98.37,40.2,14291.090000
1390,95139.0,6.0,98.37,40.2,14292.340000
1391,95153.0,12.0,98.37,40.2,14294.480000
1392,95187.0,32.0,98.37,40.4,14299.610000
1393,95200.0,11.0,98.37,39.8,14301.670000
1394,95222.0,20.0,98.37,39.9,14304.970000
1395,95269.0,45.0,98.37,40.3,14311.990000
1396,95285.0,14.0,98.37,40.2,14314.420000
1397,95293.0,6.0,98.37,39.2,14315.660000
1398,95417.0,122.0,98.37,40.2,14334.320000
1399,95444.0,25.0,98.37,40.3,14338.410000
1400,95507.0,61.0,98.37,40.3,14348.040000
1401,95555.0,46.0,98.36,39.2,14355.340000
1402,95655.0,98.0,98.37,39.8,14370.320000
1403,95699.0,42.0,98.37,37.8,14376.990000
1404,95719.0,18.0,98.36,36.5,14380.080000
1405,95744.0,23.0,98.36,36.6,14383.890000
1406,95763.0,17.0,98.36,36.4,14386.760000
1407,95801.0,36.0,98.36,35.9,14392.450000
1408,95826.0,23.0,98.36,35.9,14396.190000
1409,95853.0,25.0,98.36,35.0,14400.280000
1410,96029.0,174.0,98.36,36.6,14426.750000
1411,96214.0,183.0,98.36,37.4,14454.460000
1412,96223.0,7.0,98.36,36.5,14455.840000
1413,96248.0,23.0,98.36,35.8,14459.620000
1414,96291.0,41.0,98.36,35.4,14466.160000
1415,96311.0,18.0,98.36,35.5,14469.250000
1416,96345.0,32.0,98.36,35.0,14474.420000
1417,96367.0,20.0,98.36,35.1,14477.740000
1418,96460.0,91.0,98.36,35.8,14491.760000
1419,96474.0,12.0,98.36,35.7,14493.910000
1420,96486.0,10.0,98.36,35.7,14495.760000
1421,96526.0,38.0,98.36,35.8,14501.910000
1422,96534.0,6.0,98.36,35.5,14503.160000
1423,96629.0,93.0,98.36,36.3,14517.480000
1424,96891.0,260.0,98.36,38.6,14556.880000
1425,97204.0,311.0,98.37,41.4,14603.980000
1426,97221.0,15.0,98.36,41.1,14606.550000
1427,97229.0,6.0,98.36,41.0,14607.810000
1428,97280.0,49.0,98.36,41.4,14615.460000
1429,97309.0,27.0,98.36,41.2,14619.820000
1430,97318.0,7.0,98.36,40.4,14621.220000
1431,97375.0,55.0,98.36,40.5,14629.800000
1432,97390.0,13.0,98.36,40.3,14632.100000
1433,97447.0,55.0,98.36,39.8,14640.620000
1434,97458.0,9.0,98.36,39.9,14642.290000
1435,97505.0,45.0,98.36,39.7,14649.430000
1436,97559.0,52.0,98.36,40.0,14657.520000
1437,97567.0,6.0,98.36,40.0,14658.750000
1438,97612.0,43.0,98.36,40.3,14665.500000
1439,97681.0,67.0,98.36,40.9,14675.850000
1440,97728.0,45.0,98.36,41.2,14682.930000
1441,97736.0,6.0,98.35,41.0,14684.170000
1442,97946.0,208.0,98.36,42.9,14715.790000
1443,97969.0,21.0,98.36,42.8,14719.330000
1444,97999.0,28.0,98.36,43.0,14723.840000
1445,98018.0,17.0,98.35,43.1,14726.730000
1446,98067.0,47.0,98.35,43.1,14734.140000
1447,98080.0,11.0,98.35,43.1,14736.160000
1448,98185.0,103.0,98.35,44.1,14752.120000
1449,98225.0,38.0,98.35,44.4,14758.100000
1450,98252.0,25.0,98.35,44.4,14762.260000
1451,98296.0,42.0,98.35,44.7,14769.030000
1452,98377.0,79.0,98.35,45.4,14781.140000
1453,98416.0,37.0,98.35,45.6,14787.000000
1454,98436.0,18.0,98.35,45.7,14790.030000
1455,98585.0,147.0,98.35,46.9,14812.680000
1456,98631.0,44.0,98.35,47.1,14819.590000
1457,98675.0,42.0,98.35,47.5,14826.260000
1458,98683.0,6.0,98.35,47.4,14827.520000
1459,98767.0,82.0,98.35,48.0,14840.140000
1460,98791.0,22.0,98.35,47.8,14843.800000
1461,98827.0,34.0,98.35,47.6,14849.230000
1462,98847.0,18.0,98.35,47.7,14852.310000
1463,98941.0,92.0,98.35,48.4,14866.520000
1464,98951.0,8.0,98.35,48.3,14868.040000
1465,98963.0,10.0,98.35,48.2,14869.910000
1466,99033.0,68.0,98.35,48.7,14880.490000
1467,99041.0,6.0,98.35,48.6,14881.730000
1468,99129.0,86.0,98.35,49.1,14894.960000
1469,99158.0,27.0,98.35,49.2,14899.320000
1470,99168.0,8.0,98.34,48.1,14900.830000
1471,99176.0,6.0,98.34,46.9,14902.080000
1472,99185.0,7.0,98.34,46.9,14903.500000
1473,99313.0,126.0,98.34,47.5,14922.770000
1474,99353.0,38.0,98.34,47.2,14928.880000
1475,99431.0,76.0,98.34,47.8,14940.550000
1476,99440.0,7.0,98.34,47.8,14941.950000
1477,99484.0,42.0,98.34,47.9,14948.610000
1478,99492.0,6.0,98.34,47.9,14949.840000
1479,99574.0,80.0,98.34,48.6,14962.050000
1480,99586.0,10.0,98.34,47.6,14963.890000
1481,99628.0,40.0,98.34,47.6,14970.250000
1482,99651.0,21.0,98.34,47.7,14973.700000
1483,99754.0,101.0,98.34,47.6,14989.170000
1484,99890.0,134.0,98.34,47.9,15009.810000
1485,99927.0,35.0,98.34,48.1,15015.370000
1486,99941.0,12.0,98.34,47.1,15017.480000
1487,99998.0,55.0,98.34,47.4,15026.070000
1488,100051.0,51.0,98.34,47.7,15034.050000
1489,100102.0,49.0,98.34,47.7,15041.690000
1490,100197.0,93.0,98.34,48.6,15056.030000
1491,100220.0,21.0,98.34,48.7,15059.520000
1492,100247.0,25.0,98.34,48.6,15063.600000
1493,100268.0,19.0,98.34,48.7,15066.750000
1494,100277.0,7.0,98.34,48.6,15068.140000
1495,100542.0,263.0,98.34,50.7,15107.900000
1496,100751.0,207.0,98.34,52.7,15139.380000
1497,100770.0,17.0,98.34,52.8,15142.260000
1498,100861.0,89.0,98.34,52.4,15155.870000
1499,100902.0,39.0,98.34,52.6,15162.150000
1500,100928.0,24.0,98.34,52.2,15166.050000
1501,100943.0,13.0,98.34,51.9,15168.320000
1502,101025.0,80.0,98.34,51.7,15180.640000
1503,101104.0,77.0,98.34,52.0,15192.600000
1504,101128.0,22.0,98.34,52.1,15196.230000
1505,101142.0,12.0,98.34,52.0,15198.350000
1506,101157.0,13.0,98.34,51.9,15200.620000
1507,101265.0,106.0,98.34,52.6,15216.800000
1508,101385.0,118.0,98.34,53.6,15234.920000
1509,101394.0,7.0,98.34,53.4,15236.270000
1510,101485.0,89.0,98.34,52.6,15250.010000
1511,101519.0,32.0,98.34,51.0,15255.140000
1512,101544.0,23.0,98.34,51.2,15258.900000
1513,101615.0,69.0,98.34,51.7,15269.610000
1514,101842.0,225.0,98.34,53.5,15303.730000
1515,101923.0,79.0,98.34,54.1,15316.000000
1516,101949.0,24.0,98.34,54.0,15319.920000
1517,101975.0,24.0,98.34,54.1,15323.800000
1518,102008.0,31.0,98.34,53.5,15328.770000
1519,102075.0,65.0,98.34,54.0,15338.780000
1520,102144.0,67.0,98.34,54.6,15349.160000
1521,102192.0,46.0,98.34,54.7,15356.350000
1522,102213.0,19.0,98.34,54.8,15359.560000
1523,102446.0,231.0,98.34,56.2,15394.420000
1524,102499.0,51.0,98.34,54.1,15402.650000
1525,102515.0,14.0,98.34,51.1,15405.150000
1526,102532.0,15.0,98.34,51.1,15407.760000
1527,102630.0,96.0,98.34,52.0,15422.560000
1528,102647.0,15.0,98.34,51.7,15425.140000
1529,102665.0,16.0,98.34,51.6,15427.880000
1530,102679.0,12.0,98.34,51.6,15430.120000
1531,102778.0,97.0,98.34,52.0,15444.910000
1532,102799.0,19.0,98.33,52.1,15448.070000
1533,102821.0,20.0,98.33,51.7,15451.420000
1534,102889.0,66.0,98.33,52.3,15461.760000
1535,103060.0,169.0,98.34,53.6,15487.430000
1536,103093.0,31.0,98.34,53.3,15492.480000
1537,103114.0,19.0,98.33,53.5,15495.680000
1538,103181.0,65.0,98.33,53.7,15505.720000
1539,103202.0,19.0,98.33,53.2,15508.890000
1540,103428.0,224.0,98.34,55.0,15542.660000
1541,103492.0,62.0,98.34,55.6,15552.360000
1542,103534.0,40.0,98.34,53.9,15558.710000
1543,103547.0,11.0,98.34,53.8,15560.700000
1544,103559.0,10.0,98.33,53.6,15562.560000
1545,103571.0,10.0,98.33,53.5,15564.380000
1546,103582.0,9.0,98.33,53.2,15566.060000
1547,103633.0,49.0,98.33,53.5,15573.710000
1548,103643.0,8.0,98.33,52.6,15575.240000
1549,103680.0,35.0,98.33,52.6,15580.800000
1550,103698.0,16.0,98.33,52.5,15583.540000
1551,103733.0,33.0,98.33,52.4,15588.820000
1552,103778.0,43.0,98.33,52.0,15595.610000
1553,103799.0,19.0,98.33,51.8,15598.800000
1554,103817.0,16.0,98.33,51.8,15601.560000
1555,103829.0,10.0,98.33,50.4,15603.390000
1556,103839.0,8.0,98.32,50.1,15604.940000
1557,103901.0,60.0,98.32,50.3,15614.270000
1558,103918.0,15.0,98.32,50.4,15616.840000
1559,103936.0,16.0,98.32,49.7,15619.550000
1560,103951.0,13.0,98.32,49.6,15621.820000
1561,103959.0,6.0,98.32,49.3,15623.080000
1562,103968.0,7.0,98.32,49.2,15624.440000
1563,103980.0,10.0,98.32,48.4,15626.280000
1564,103990.0,8.0,98.32,48.4,15627.780000
1565,104019.0,27.0,98.32,48.6,15632.200000
1566,104032.0,11.0,98.32,48.0,15634.160000
1567,104040.0,6.0,98.32,48.0,15635.390000
1568,104059.0,17.0,98.31,47.3,15638.260000
1569,104119.0,58.0,98.31,47.6,15647.240000
1570,104174.0,53.0,98.31,48.1,15655.560000
1571,104236.0,60.0,98.31,48.6,15664.940000
1572,104253.0,15.0,98.31,48.7,15667.520000
1573,104284.0,29.0,98.31,47.7,15672.330000
1574,104321.0,35.0,98.31,47.7,15677.880000
1575,104340.0,17.0,98.31,47.1,15680.720000
1576,104421.0,79.0,98.31,47.8,15692.850000
1577,104567.0,144.0,98.31,48.8,15714.830000
1578,104590.0,21.0,98.31,49.0,15718.300000
1579,104631.0,39.0,98.31,48.6,15724.620000
1580,104658.0,25.0,98.31,48.7,15728.830000
1581,104784.0,124.0,98.31,49.6,15747.840000
1582,104793.0,7.0,98.31,49.4,15749.210000
1583,104802.0,7.0,98.31,48.5,15750.570000
1584,104813.0,9.0,98.31,47.2,15752.350000
1585,104822.0,7.0,98.31,47.0,15753.710000
1586,104843.0,19.0,98.31,47.0,15756.890000
1587,104859.0,14.0,98.31,46.6,15759.330000
1588,104882.0,21.0,98.31,46.3,15762.810000
1589,104896.0,12.0,98.3,45.9,15764.940000
1590,104997.0,99.0,98.3,46.0,15780.140000
1591,105005.0,6.0,98.3,45.8,15781.370000
1592,105040.0,33.0,98.3,45.9,15786.680000
1593,105055.0,13.0,98.3,45.9,15789.050000
1594,105074.0,17.0,98.3,46.0,15791.940000
1595,105229.0,153.0,98.3,44.9,15815.240000
1596,105258.0,27.0,98.3,43.1,15819.680000
1597,105318.0,58.0,98.3,43.5,15828.840000
1598,105383.0,63.0,98.3,43.2,15838.710000
1599,105406.0,21.0,98.3,43.0,15842.180000
1600,105461.0,53.0,98.3,43.3,15850.470000
1601,105480.0,17.0,98.3,43.4,15853.370000
1602,105501.0,19.0,98.3,42.8,15856.570000
1603,105601.0,98.0,98.3,43.0,15871.480000
1604,105646.0,43.0,98.3,43.2,15878.410000
1605,105765.0,117.0,98.3,44.2,15896.270000
1606,105817.0,50.0,98.3,44.6,15904.080000
1607,105834.0,15.0,98.3,43.7,15906.660000
1608,105868.0,32.0,98.3,42.8,15911.820000
1609,105884.0,14.0,98.3,42.9,15914.240000
1610,105914.0,28.0,98.3,42.3,15918.780000
1611,105927.0,11.0,98.3,42.1,15920.740000
1612,105952.0,23.0,98.3,42.1,15924.520000
1613,106017.0,63.0,98.3,42.0,15934.270000
1614,106039.0,20.0,98.3,40.0,15937.600000
1615,106056.0,15.0,98.29,39.3,15940.210000
1616,106110.0,52.0,98.29,39.6,15948.370000
1617,106120.0,8.0,98.29,39.4,15949.900000
1618,106172.0,50.0,98.29,39.6,15957.660000
1619,106193.0,19.0,98.29,39.2,15960.850000
1620,106237.0,42.0,98.29,38.9,15967.470000
1621,106366.0,127.0,98.29,39.7,15986.820000
1622,106377.0,9.0,98.29,39.6,15988.530000
1623,106394.0,15.0,98.29,37.5,15991.130000
1624,106492.0,96.0,98.29,37.9,16006.200000
1625,106503.0,9.0,98.29,37.9,16007.900000
1626,106563.0,58.0,98.29,38.3,16017.030000
1627,106732.0,167.0,98.29,39.0,16042.470000
1628,106931.0,197.0,98.29,40.8,16072.420000
1629,107016.0,83.0,98.3,41.5,16085.180000
1630,107099.0,81.0,98.3,42.2,16097.720000
1631,107138.0,37.0,98.29,41.6,16103.550000
1632,107347.0,207.0,98.3,43.5,16134.850000
1633,107418.0,69.0,98.3,44.0,16145.460000
1634,107494.0,74.0,98.3,44.0,16157.060000
1635,107659.0,163.0,98.3,44.0,16181.840000
1636,107709.0,48.0,98.3,44.2,16189.360000
1637,107934.0,223.0,98.3,46.2,16223.240000
1638,107967.0,31.0,98.3,45.9,16228.270000
1639,107991.0,22.0,98.3,45.9,16231.850000
1640,108016.0,23.0,98.3,43.9,16235.650000
1641,108049.0,31.0,98.3,43.6,16240.620000
1642,108219.0,168.0,98.3,44.8,16266.170000
1643,108231.0,10.0,98.3,44.8,16268.030000
1644,108247.0,14.0,98.3,44.9,16270.510000
1645,108270.0,21.0,98.3,45.0,16274.030000
1646,108299.0,27.0,98.3,45.2,16278.400000
1647,108318.0,17.0,98.3,44.8,16281.250000
1648,108338.0,18.0,98.3,45.0,16284.260000
1649,108410.0,70.0,98.3,45.3,16295.060000
1650,108457.0,45.0,98.3,45.6,16302.240000
1651,108501.0,42.0,98.3,45.7,16308.930000
1652,108594.0,91.0,98.3,46.2,16323.060000
1653,108700.0,104.0,98.3,47.0,16339.080000
1654,108752.0,50.0,98.3,47.4,16346.880000
1655,108761.0,7.0,98.3,47.3,16348.270000
1656,108772.0,9.0,98.29,47.3,16349.950000
1657,108791.0,17.0,98.29,46.9,16352.830000
1658,108832.0,39.0,98.29,47.1,16359.050000
1659,108905.0,71.0,98.29,47.7,16370.090000
1660,108934.0,27.0,98.29,47.8,16374.420000
1661,108959.0,23.0,98.29,48.0,16378.180000
1662,108981.0,20.0,98.29,48.1,16381.540000
1663,109010.0,27.0,98.29,48.3,16385.890000
1664,109071.0,59.0,98.29,48.8,16395.150000
1665,109081.0,8.0,98.29,48.6,16396.670000
1666,109093.0,10.0,98.29,48.6,16398.520000
1667,109113.0,18.0,98.29,48.7,16401.560000
1668,109134.0,19.0,98.29,48.8,16404.730000
1669,109153.0,17.0,98.29,48.3,16407.630000
1670,109305.0,150.0,98.29,49.3,16430.420000
1671,109326.0,19.0,98.29,48.9,16433.610000
1672,109343.0,15.0,98.29,48.9,16436.200000
1673,109351.0,6.0,98.29,48.7,16437.430000
1674,109439.0,86.0,98.29,49.2,16450.670000
1675,109496.0,55.0,98.29,49.6,16459.290000
1676,109511.0,13.0,98.28,48.9,16461.650000
1677,109603.0,90.0,98.29,48.4,16475.410000
1678,109667.0,62.0,98.29,48.8,16485.100000
1679,109690.0,21.0,98.28,48.6,16488.590000
1680,109815.0,123.0,98.29,49.6,16507.400000
1681,109840.0,23.0,98.28,48.6,16511.200000
1682,109868.0,26.0,98.28,48.8,16515.430000
1683,109977.0,107.0,98.28,49.8,16531.690000
1684,110196.0,217.0,98.29,51.8,16564.590000
1685,110204.0,6.0,98.29,51.8,16565.840000
1686,110344.0,138.0,98.29,53.0,16586.900000
1687,110460.0,114.0,98.29,54.0,16604.510000
1688,110540.0,78.0,98.29,54.6,16616.610000
1689,110585.0,43.0,98.29,54.9,16623.330000
1690,110636.0,49.0,98.29,54.4,16631.100000
1691,110738.0,100.0,98.29,55.3,16646.580000
1692,110773.0,33.0,98.29,55.3,16651.890000
1693,110791.0,16.0,98.29,55.4,16654.620000
1694,110911.0,118.0,98.29,56.4,16672.700000
1695,110941.0,28.0,98.29,55.1,16677.200000
1696,111177.0,234.0,98.29,57.2,16712.620000
1697,111385.0,206.0,98.29,58.7,16743.980000
1698,111898.0,511.0,98.3,63.2,16820.730000
1699,111951.0,51.0,98.3,63.4,16828.640000
1700,111963.0,10.0,98.3,63.0,16830.480000
1701,111982.0,17.0,98.3,63.0,16833.360000
1702,112249.0,265.0,98.3,65.5,16873.430000
1703,112431.0,180.0,98.3,66.3,16900.810000
1704,112485.0,52.0,98.3,66.4,16908.910000
1705,112510.0,23.0,98.3,65.4,16912.730000
1706,112622.0,110.0,98.3,66.0,16929.650000
1707,112743.0,119.0,98.31,67.1,16947.800000
1708,112769.0,24.0,98.3,67.0,16951.770000
1709,112814.0,43.0,98.3,67.3,16958.540000
1710,112826.0,10.0,98.3,67.1,16960.400000
1711,112855.0,27.0,98.3,67.3,16964.740000
1712,112887.0,30.0,98.3,67.4,16969.480000
1713,112895.0,6.0,98.3,66.8,16970.750000
1714,112931.0,34.0,98.3,66.9,16976.260000
1715,112972.0,39.0,98.3,67.2,16982.500000
1716,112994.0,20.0,98.3,66.8,16985.810000
1717,113063.0,67.0,98.3,67.4,16996.180000
1718,113088.0,23.0,98.3,67.2,16999.960000
1719,113103.0,13.0,98.3,67.1,17002.250000
1720,113128.0,23.0,98.3,66.9,17006.020000
1721,113184.0,54.0,98.3,66.2,17014.410000
1722,113193.0,7.0,98.3,66.2,17015.800000
1723,113209.0,14.0,98.3,66.2,17018.250000
1724,113234.0,23.0,98.29,65.4,17022.040000
1725,113292.0,56.0,98.29,65.9,17030.710000
1726,113340.0,46.0,98.29,65.8,17037.900000
1727,113349.0,7.0,98.29,64.2,17039.280000
1728,113393.0,42.0,98.29,62.6,17045.910000
1729,113427.0,32.0,98.29,62.1,17051.090000
1730,113464.0,35.0,98.29,61.6,17056.700000
1731,113490.0,24.0,98.29,61.5,17060.680000
1732,113507.0,15.0,98.29,59.6,17063.270000
1733,113516.0,7.0,98.29,59.0,17064.690000
1734,113528.0,10.0,98.29,58.3,17066.520000
1735,113583.0,53.0,98.29,57.2,17074.800000
1736,113598.0,13.0,98.29,56.9,17077.030000
1737,113618.0,18.0,98.29,54.8,17080.120000
1738,113629.0,9.0,98.29,54.6,17081.810000
1739,113641.0,10.0,98.29,54.5,17083.630000
1740,113671.0,28.0,98.28,54.6,17088.160000
1741,113688.0,15.0,98.28,54.4,17090.770000
1742,113721.0,31.0,98.28,53.0,17095.710000
1743,113775.0,52.0,98.28,53.4,17103.870000
1744,113790.0,13.0,98.28,53.4,17106.180000
1745,113834.0,42.0,98.28,53.6,17112.910000
1746,113913.0,77.0,98.28,54.1,17124.660000
1747,113937.0,22.0,98.28,54.2,17128.290000
1748,113973.0,34.0,98.28,54.4,17133.670000
1749,114043.0,68.0,98.28,54.3,17144.230000
1750,114069.0,24.0,98.28,54.1,17148.150000
1751,114088.0,17.0,98.28,53.9,17151.060000
1752,114102.0,12.0,98.28,53.1,17153.200000
1753,114134.0,30.0,98.28,52.3,17158.050000
1754,114150.0,14.0,98.28,52.0,17160.470000
1755,114162.0,10.0,98.28,52.0,17162.290000
1756,114173.0,9.0,98.28,52.0,17163.970000
1757,114197.0,22.0,98.27,52.1,17167.630000
1758,114208.0,9.0,98.27,51.8,17169.410000
1759,114241.0,31.0,98.27,51.4,17174.380000
1760,114259.0,16.0,98.27,51.2,17177.120000
1761,114286.0,25.0,98.27,51.3,17181.180000
1762,114321.0,33.0,98.27,51.4,17186.560000
1763,114352.0,29.0,98.27,51.4,17191.230000
1764,114366.0,12.0,98.27,51.0,17193.350000
1765,114395.0,27.0,98.27,51.1,17197.680000
1766,114427.0,30.0,98.27,51.3,17202.710000
1767,114510.0,81.0,98.27,52.0,17215.230000
1768,114518.0,6.0,98.27,51.8,17216.450000
1769,114573.0,53.0,98.27,52.2,17224.770000
1770,114595.0,20.0,98.27,50.9,17228.180000
1771,114610.0,13.0,98.27,50.8,17230.480000
1772,114625.0,13.0,98.27,50.8,17232.790000
1773,114669.0,42.0,98.27,51.2,17239.400000
1774,114711.0,40.0,98.26,50.7,17245.650000
1775,114744.0,31.0,98.26,50.5,17250.590000
1776,114810.0,64.0,98.26,51.0,17260.490000
1777,114820.0,8.0,98.26,50.2,17261.990000
1778,114906.0,84.0,98.26,50.4,17274.910000
1779,114968.0,60.0,98.26,50.8,17284.250000
1780,115007.0,37.0,98.26,49.9,17290.150000
1781,115024.0,15.0,98.26,49.8,17292.720000
1782,115035.0,9.0,98.26,49.7,17294.400000
1783,115058.0,21.0,98.26,48.8,17297.920000
1784,115138.0,78.0,98.26,47.4,17309.920000
1785,115154.0,14.0,98.26,47.5,17312.360000
1786,115185.0,29.0,98.26,46.4,17317.030000
1787,115206.0,19.0,98.26,45.5,17320.270000
1788,115329.0,121.0,98.26,45.9,17338.620000
1789,115351.0,20.0,98.26,45.7,17341.950000
1790,115365.0,12.0,98.26,45.3,17344.060000
1791,115392.0,25.0,98.26,44.5,17348.160000
1792,115463.0,69.0,98.26,44.9,17358.920000
1793,115495.0,30.0,98.26,45.0,17363.720000
1794,115547.0,50.0,98.26,44.4,17371.550000
1795,115572.0,23.0,98.26,44.3,17375.340000
1796,115600.0,26.0,98.26,42.2,17379.610000
1797,115667.0,65.0,98.26,40.8,17389.660000
1798,115700.0,31.0,98.26,36.0,17394.640000
1799,115864.0,162.0,98.26,37.1,17419.310000
1800,115875.0,9.0,98.26,37.1,17420.990000
1801,115905.0,28.0,98.26,37.2,17425.540000
1802,115928.0,21.0,98.25,34.8,17429.020000
1803,116077.0,147.0,98.26,34.5,17451.450000
1804,116093.0,14.0,98.26,34.1,17453.950000
