,step,episode reward,accuracy,100 eps mean,time
1233,118814.0,559.0,98.88,123.5,14558.100000
1234,118924.0,108.0,98.88,124.0,14571.590000
1235,118942.0,16.0,98.88,122.1,14573.830000
1236,119294.0,350.0,98.88,125.5,14617.150000
1237,119351.0,55.0,98.88,125.9,14624.150000
1238,119460.0,107.0,98.88,125.5,14637.570000
1239,119573.0,111.0,98.88,124.5,14651.480000
1240,119608.0,33.0,98.88,123.6,14655.910000
1241,120147.0,537.0,98.89,128.5,14721.710000
1242,120467.0,318.0,98.89,131.6,14761.110000
1243,120485.0,16.0,98.89,130.2,14763.310000
1244,120733.0,246.0,98.89,132.6,14793.810000
1245,120869.0,134.0,98.89,132.3,14810.800000
1246,121119.0,248.0,98.89,134.2,14841.470000
1247,121224.0,103.0,98.89,130.4,14854.450000
1248,121315.0,89.0,98.89,130.9,14865.720000
1249,121376.0,59.0,98.89,131.1,14873.180000
1250,121966.0,588.0,98.89,135.1,14945.760000
1251,121986.0,18.0,98.89,134.6,14948.260000
1252,122072.0,84.0,98.89,134.8,14958.820000
1253,122128.0,54.0,98.89,135.3,14965.710000
1254,122276.0,146.0,98.89,133.7,14983.860000
1255,122394.0,116.0,98.89,134.1,14998.390000
1256,122405.0,9.0,98.89,132.7,14999.780000
1257,122771.0,364.0,98.9,135.6,15045.000000
1258,122810.0,37.0,98.9,135.8,15049.820000
1259,123104.0,292.0,98.9,138.0,15085.780000
1260,123184.0,78.0,98.9,138.6,15095.630000
1261,123223.0,37.0,98.9,135.6,15100.440000
1262,123414.0,189.0,98.9,136.9,15124.020000
1263,123730.0,314.0,98.9,139.7,15162.870000
1264,123821.0,89.0,98.9,136.3,15174.100000
1265,124052.0,229.0,98.9,134.6,15202.540000
1266,124117.0,63.0,98.9,134.0,15210.490000
1267,124246.0,127.0,98.9,133.8,15226.450000
1268,124412.0,164.0,98.9,135.2,15246.750000
1269,124563.0,149.0,98.9,136.1,15265.360000
1270,124627.0,62.0,98.9,136.0,15273.250000
1271,124755.0,126.0,98.9,137.1,15288.880000
1272,124842.0,85.0,98.9,136.8,15299.650000
1273,125231.0,387.0,98.9,138.6,15347.530000
1274,125297.0,64.0,98.9,138.6,15355.670000
1275,125747.0,448.0,98.91,142.2,15410.890000
1276,125863.0,114.0,98.91,143.2,15425.240000
1277,125966.0,101.0,98.91,143.6,15437.910000
1278,126102.0,134.0,98.91,144.0,15454.630000
1279,126347.0,243.0,98.91,145.5,15484.820000
1280,126621.0,272.0,98.91,147.5,15518.520000
1281,127007.0,384.0,98.91,149.2,15566.050000
1282,127090.0,81.0,98.91,147.9,15576.280000
1283,127238.0,146.0,98.91,146.4,15594.430000
1284,127795.0,555.0,98.92,151.4,15663.000000
1285,127886.0,89.0,98.92,146.3,15674.420000
1286,128000.0,112.0,98.92,141.9,15688.450000
1287,128105.0,103.0,98.92,141.9,15701.370000
1288,128167.0,60.0,98.92,141.8,15709.060000
1289,128295.0,126.0,98.92,141.2,15724.960000
1290,128438.0,141.0,98.92,142.4,15742.640000
1291,128495.0,55.0,98.92,142.4,15749.690000
1292,128663.0,166.0,98.92,142.4,15770.340000
1293,128690.0,25.0,98.92,142.0,15773.680000
1294,128832.0,140.0,98.92,143.0,15791.090000
1295,128846.0,12.0,98.92,141.6,15792.840000
1296,129101.0,253.0,98.92,143.1,15824.280000
1297,129137.0,34.0,98.92,143.4,15828.760000
1298,129199.0,60.0,98.92,143.6,15836.420000
1299,129281.0,80.0,98.92,144.3,15846.500000
1300,129483.0,200.0,98.92,145.1,15871.240000
1301,129627.0,142.0,98.92,146.4,15888.980000
1302,129858.0,229.0,98.92,148.4,15917.380000
1303,130019.0,159.0,98.92,149.5,15937.180000
1304,130039.0,18.0,98.92,148.6,15939.620000
1305,130343.0,302.0,98.92,151.5,15976.950000
1306,130675.0,330.0,98.92,154.4,16018.020000
1307,130693.0,16.0,98.92,153.5,16020.260000
1308,130762.0,67.0,98.92,153.8,16028.710000
1309,130781.0,17.0,98.92,152.1,16031.080000
1310,130884.0,101.0,98.92,150.4,16043.710000
1311,130913.0,27.0,98.92,150.1,16047.320000
1312,130951.0,36.0,98.92,149.0,16052.030000
1313,131040.0,87.0,98.92,145.8,16062.930000
1314,131260.0,218.0,98.92,145.5,16089.930000
1315,131322.0,60.0,98.92,142.0,16097.560000
1316,131407.0,83.0,98.92,142.3,16107.980000
1317,131471.0,62.0,98.92,142.8,16115.820000
1318,131516.0,43.0,98.92,142.3,16121.310000
1319,131624.0,106.0,98.92,142.5,16134.560000
1320,131683.0,57.0,98.92,142.3,16141.830000
1321,131959.0,274.0,98.92,144.7,16175.870000
1322,131997.0,36.0,98.92,144.2,16180.540000
1323,132023.0,24.0,98.92,143.7,16183.760000
1324,132042.0,17.0,98.92,143.7,16186.120000
1325,132062.0,18.0,98.92,143.0,16188.620000
1326,132079.0,15.0,98.92,142.8,16190.770000
1327,132121.0,40.0,98.92,143.1,16196.130000
1328,132155.0,32.0,98.92,143.0,16200.360000
1329,132167.0,10.0,98.92,142.9,16201.840000
1330,132237.0,68.0,98.92,143.5,16210.470000
1331,132404.0,165.0,98.92,144.5,16231.000000
1332,132464.0,58.0,98.92,140.1,16238.400000
1333,132514.0,48.0,98.92,135.0,16244.500000
1334,132639.0,123.0,98.92,135.2,16259.900000
1335,132688.0,47.0,98.92,135.5,16265.960000
1336,132723.0,33.0,98.92,132.3,16270.340000
1337,132768.0,43.0,98.92,132.2,16275.960000
1338,132896.0,126.0,98.92,132.4,16291.600000
1339,132972.0,74.0,98.92,132.0,16300.930000
1340,133239.0,265.0,98.92,134.3,16333.920000
1341,133450.0,209.0,98.92,131.0,16359.760000
1342,133506.0,54.0,98.92,128.4,16366.670000
1343,133565.0,57.0,98.92,128.8,16373.940000
1344,133596.0,29.0,98.92,126.6,16377.820000
1345,133756.0,158.0,98.92,126.9,16397.660000
1346,133897.0,139.0,98.92,125.8,16414.930000
1347,133930.0,31.0,98.92,125.1,16418.970000
1348,134004.0,72.0,98.92,124.9,16428.070000
1349,134018.0,12.0,98.92,124.4,16429.820000
1350,134131.0,111.0,98.92,119.6,16443.750000
1351,134202.0,69.0,98.92,120.2,16452.450000
1352,134317.0,113.0,98.92,120.4,16466.710000
1353,134400.0,81.0,98.92,120.7,16476.900000
1354,134457.0,55.0,98.92,119.8,16484.040000
1355,134538.0,79.0,98.92,119.4,16494.110000
1356,134587.0,47.0,98.92,119.8,16500.250000
1357,134658.0,69.0,98.91,116.9,16509.010000
1358,134691.0,31.0,98.91,116.8,16513.080000
1359,134859.0,166.0,98.91,115.6,16533.730000
1360,135038.0,177.0,98.92,116.5,16555.600000
1361,135401.0,361.0,98.92,119.8,16600.070000
1362,135428.0,25.0,98.92,118.1,16603.450000
1363,135525.0,95.0,98.92,116.0,16615.480000
1364,135649.0,122.0,98.92,116.3,16630.810000
1365,135756.0,105.0,98.92,115.0,16644.010000
1366,135830.0,72.0,98.92,115.1,16653.250000
1367,135869.0,37.0,98.92,114.2,16658.040000
1368,136384.0,513.0,98.92,117.7,16721.750000
1369,136477.0,91.0,98.92,117.1,16733.350000
1370,136580.0,101.0,98.92,117.5,16746.220000
1371,136683.0,101.0,98.92,117.3,16759.080000
1372,136824.0,139.0,98.92,117.8,16776.580000
1373,137355.0,529.0,98.92,119.2,16842.070000
1374,137463.0,106.0,98.92,119.7,16855.530000
1375,137522.0,57.0,98.92,115.8,16862.840000
1376,137607.0,83.0,98.92,115.4,16873.450000
1377,137657.0,48.0,98.92,114.9,16879.680000
1378,137748.0,89.0,98.92,114.5,16890.960000
1379,137763.0,13.0,98.92,112.2,16892.840000
1380,137785.0,20.0,98.92,109.6,16895.600000
1381,137879.0,92.0,98.92,106.7,16907.380000
1382,137910.0,29.0,98.92,106.2,16911.210000
1383,137970.0,58.0,98.92,105.3,16918.720000
1384,137985.0,13.0,98.92,99.9,16920.640000
1385,138051.0,64.0,98.92,99.6,16928.820000
1386,138149.0,96.0,98.92,99.5,16940.930000
1387,138221.0,70.0,98.92,99.2,16949.820000
1388,138495.0,272.0,98.92,101.3,16984.010000
1389,138556.0,59.0,98.92,100.6,16991.620000
1390,138570.0,12.0,98.92,99.3,16993.430000
1391,138610.0,38.0,98.92,99.2,16998.440000
1392,138759.0,147.0,98.92,99.0,17016.830000
1393,138859.0,98.0,98.92,99.7,17029.200000
1394,138999.0,138.0,98.92,99.7,17046.290000
1395,139012.0,11.0,98.92,99.7,17047.890000
1396,139201.0,187.0,98.92,99.0,17071.440000
1397,139263.0,60.0,98.92,99.3,17079.120000
1398,139300.0,35.0,98.92,99.0,17083.680000
1399,139316.0,14.0,98.92,98.4,17085.690000
1400,139394.0,76.0,98.92,97.1,17095.390000
1401,139425.0,29.0,98.92,96.0,17099.240000
1402,139499.0,72.0,98.92,94.4,17108.450000
1403,139600.0,99.0,98.92,93.8,17120.990000
1404,139709.0,107.0,98.92,94.7,17134.530000
1405,139720.0,9.0,98.92,91.8,17135.930000
1406,139815.0,93.0,98.92,89.4,17147.730000
1407,139887.0,70.0,98.92,89.9,17156.660000
1408,140074.0,185.0,98.92,91.1,17179.940000
1409,140305.0,229.0,98.92,93.2,17208.740000
1410,140446.0,139.0,98.92,93.6,17226.130000
1411,140541.0,93.0,98.92,94.3,17237.960000
1412,140671.0,128.0,98.92,95.2,17253.920000
1413,140879.0,206.0,98.92,96.4,17279.650000
1414,141089.0,208.0,98.92,96.3,17305.680000
1415,141104.0,13.0,98.92,95.8,17307.570000
1416,141222.0,116.0,98.92,96.2,17322.050000
1417,141461.0,237.0,98.92,97.9,17351.450000
1418,141528.0,65.0,98.92,98.1,17359.720000
1419,141720.0,190.0,98.92,99.0,17383.330000
1420,141866.0,144.0,98.92,99.8,17401.310000
1421,142430.0,562.0,98.93,102.7,17470.500000
1422,142445.0,13.0,98.93,102.5,17472.360000
1423,142595.0,148.0,98.93,103.7,17490.790000
1424,142701.0,104.0,98.93,104.6,17503.790000
1425,143209.0,506.0,98.93,109.5,17566.080000
1426,143421.0,210.0,98.93,111.4,17592.050000
1427,143441.0,18.0,98.93,111.2,17594.670000
1428,143458.0,15.0,98.93,111.0,17596.800000
1429,143722.0,262.0,98.93,113.6,17629.260000
1430,143829.0,105.0,98.93,113.9,17642.320000
1431,143870.0,39.0,98.93,112.7,17647.320000
1432,143947.0,75.0,98.93,112.8,17656.780000
1433,144000.0,51.0,98.93,112.9,17663.290000
1434,144090.0,88.0,98.93,112.5,17674.450000
1435,144154.0,62.0,98.93,112.7,17682.260000
1436,144345.0,189.0,98.93,114.2,17705.580000
1437,144446.0,99.0,98.93,114.8,17718.070000
1438,144474.0,26.0,98.93,113.8,17721.530000
1439,144753.0,277.0,98.93,115.8,17755.830000
1440,144846.0,91.0,98.93,114.1,17767.230000
1441,144991.0,143.0,98.93,113.4,17785.120000
1442,145463.0,470.0,98.93,117.6,17843.270000
1443,145478.0,13.0,98.93,117.1,17845.180000
1444,145598.0,118.0,98.93,118.0,17859.990000
1445,146035.0,435.0,98.94,120.8,17913.490000
1446,146149.0,112.0,98.94,120.5,17927.540000
1447,146221.0,70.0,98.94,120.9,17936.440000
1448,146334.0,111.0,98.94,121.3,17950.300000
1449,146344.0,8.0,98.94,121.3,17951.570000
1450,146408.0,62.0,98.94,120.8,17959.540000
1451,146418.0,8.0,98.93,120.2,17960.790000
1452,146512.0,92.0,98.93,120.0,17972.390000
1453,146525.0,11.0,98.93,119.2,17974.010000
1454,146588.0,61.0,98.93,119.3,17981.740000
1455,146619.0,29.0,98.93,118.8,17985.650000
1456,146657.0,36.0,98.93,118.7,17990.310000
1457,146694.0,35.0,98.93,118.4,17994.840000
1458,146712.0,16.0,98.93,118.2,17997.110000
1459,146723.0,9.0,98.93,116.6,17998.490000
1460,146744.0,19.0,98.93,115.1,18001.100000
1461,146769.0,23.0,98.93,111.7,18004.150000
1462,146794.0,23.0,98.93,111.7,18007.220000
1463,146823.0,27.0,98.93,111.0,18010.820000
1464,146844.0,19.0,98.93,110.0,18013.480000
1465,146864.0,18.0,98.93,109.1,18015.970000
1466,146882.0,16.0,98.93,108.5,18018.220000
1467,146915.0,31.0,98.93,108.5,18022.270000
1468,147142.0,225.0,98.93,105.6,18050.130000
1469,147177.0,33.0,98.93,105.0,18054.440000
1470,147690.0,511.0,98.93,109.1,18118.980000
1471,147773.0,81.0,98.93,108.9,18129.140000
1472,148122.0,347.0,98.93,111.0,18172.060000
1473,148294.0,170.0,98.93,107.4,18193.290000
1474,148485.0,189.0,98.93,108.2,18216.800000
1475,148561.0,74.0,98.93,108.4,18226.090000
1476,148651.0,88.0,98.93,108.4,18237.060000
1477,148852.0,199.0,98.93,110.0,18261.640000
1478,148916.0,62.0,98.93,109.7,18269.530000
1479,149110.0,192.0,98.93,111.5,18293.270000
1480,149331.0,219.0,98.93,113.5,18320.360000
1481,149380.0,47.0,98.93,113.0,18326.420000
1482,149389.0,7.0,98.93,112.8,18327.550000
1483,149447.0,56.0,98.93,112.8,18334.680000
1484,149457.0,8.0,98.93,112.7,18335.930000
1485,149473.0,14.0,98.93,112.2,18337.910000
1486,149570.0,95.0,98.93,112.2,18349.770000
1487,149586.0,14.0,98.93,111.6,18351.760000
1488,149628.0,40.0,98.93,109.3,18356.930000
1489,149636.0,6.0,98.93,108.8,18357.960000
1490,149679.0,41.0,98.93,109.1,18363.180000
1491,149731.0,50.0,98.93,109.2,18369.570000
1492,149749.0,16.0,98.93,107.9,18371.840000
1493,149765.0,14.0,98.93,107.1,18373.880000
1494,149829.0,62.0,98.93,106.3,18381.720000
1495,150019.0,188.0,98.93,108.1,18404.980000
1496,150037.0,16.0,98.93,106.4,18407.360000
1497,150062.0,23.0,98.93,106.0,18410.460000
1498,150105.0,41.0,98.93,106.0,18415.770000
1499,150164.0,57.0,98.93,106.5,18422.970000
1500,150179.0,13.0,98.93,105.8,18424.820000
1501,150201.0,20.0,98.92,105.8,18427.520000
1502,150226.0,23.0,98.92,105.3,18430.610000
1503,150250.0,22.0,98.92,104.5,18433.630000
1504,150274.0,22.0,98.92,103.6,18436.590000
1505,150302.0,26.0,98.92,103.8,18440.020000
1506,150319.0,15.0,98.92,103.0,18442.100000
1507,150407.0,86.0,98.92,103.2,18452.920000
1508,150422.0,13.0,98.92,101.5,18454.870000
1509,150444.0,20.0,98.92,99.4,18457.610000
1510,150453.0,7.0,98.92,98.1,18458.750000
1511,150476.0,21.0,98.92,97.4,18461.600000
1512,150550.0,72.0,98.92,96.8,18470.690000
1513,150589.0,37.0,98.92,95.1,18475.480000
1514,150600.0,9.0,98.92,93.1,18476.870000
1515,150617.0,15.0,98.92,93.1,18478.980000
1516,150653.0,34.0,98.92,92.3,18483.400000
1517,150718.0,63.0,98.92,90.6,18491.380000
1518,150734.0,14.0,98.92,90.1,18493.400000
1519,150866.0,130.0,98.92,89.5,18509.600000
1520,150888.0,20.0,98.92,88.2,18512.300000
1521,150948.0,58.0,98.92,83.2,18519.680000
1522,150972.0,22.0,98.91,83.3,18522.630000
1523,151067.0,93.0,98.91,82.7,18534.310000
1524,151081.0,12.0,98.91,81.8,18536.050000
1525,151201.0,118.0,98.91,77.9,18550.720000
1526,151334.0,131.0,98.91,77.1,18567.100000
1527,151374.0,38.0,98.91,77.3,18572.040000
1528,151388.0,12.0,98.91,77.3,18573.790000
1529,151514.0,124.0,98.91,75.9,18589.300000
1530,151637.0,121.0,98.91,76.1,18604.420000
1531,151648.0,9.0,98.91,75.8,18605.810000
1532,151739.0,89.0,98.91,75.9,18617.040000
1533,151748.0,7.0,98.91,75.5,18618.170000
1534,151777.0,27.0,98.91,74.9,18621.730000
1535,152176.0,397.0,98.91,78.2,18670.630000
1536,152270.0,92.0,98.91,77.2,18682.230000
1537,152297.0,25.0,98.91,76.5,18685.600000
1538,152431.0,132.0,98.91,77.6,18702.120000
1539,152450.0,17.0,98.91,75.0,18704.520000
1540,152521.0,69.0,98.91,74.8,18714.020000
1541,152532.0,9.0,98.91,73.4,18715.460000
1542,152573.0,39.0,98.91,69.1,18720.510000
1543,152592.0,17.0,98.91,69.1,18722.880000
1544,152620.0,26.0,98.91,68.2,18726.320000
1545,152872.0,250.0,98.91,66.4,18757.330000
1546,152953.0,79.0,98.91,66.0,18767.300000
1547,152969.0,14.0,98.91,65.5,18769.290000
1548,152983.0,12.0,98.91,64.5,18771.040000
1549,152991.0,6.0,98.91,64.5,18772.070000
1550,153153.0,160.0,98.91,65.4,18791.960000
1551,153367.0,212.0,98.91,67.5,18818.180000
1552,153479.0,110.0,98.91,67.7,18831.850000
1553,153512.0,31.0,98.91,67.9,18835.900000
1554,153525.0,11.0,98.91,67.4,18837.520000
1555,153647.0,120.0,98.91,68.3,18852.540000
1556,153657.0,8.0,98.91,68.0,18853.920000
1557,153717.0,58.0,98.91,68.2,18861.340000
1558,153781.0,62.0,98.91,68.7,18869.250000
1559,153901.0,118.0,98.91,69.8,18883.950000
1560,153999.0,96.0,98.91,70.6,18896.020000
1561,154103.0,102.0,98.91,71.3,18908.790000
1562,154122.0,17.0,98.91,71.3,18911.160000
1563,154157.0,33.0,98.91,71.3,18915.480000
1564,154216.0,57.0,98.91,71.7,18922.700000
1565,154362.0,144.0,98.91,73.0,18940.610000
1566,154391.0,27.0,98.91,73.1,18944.170000
1567,154414.0,21.0,98.91,73.0,18947.060000
1568,154489.0,73.0,98.91,71.5,18956.440000
1569,154552.0,61.0,98.91,71.8,18964.160000
1570,154667.0,113.0,98.91,67.8,18978.190000
1571,154724.0,55.0,98.91,67.5,18985.120000
1572,154744.0,18.0,98.91,64.2,18987.640000
1573,154758.0,12.0,98.9,62.6,18989.390000
1574,154798.0,38.0,98.9,61.1,18994.290000
1575,154810.0,10.0,98.9,60.5,18995.780000
1576,154850.0,38.0,98.9,60.0,19000.740000
1577,154862.0,10.0,98.9,58.1,19002.250000
1578,154953.0,89.0,98.9,58.4,19013.530000
1579,155004.0,49.0,98.9,56.9,19019.830000
1580,155015.0,9.0,98.9,54.8,19021.220000
1581,155039.0,22.0,98.9,54.6,19024.170000
1582,155055.0,14.0,98.9,54.7,19026.160000
1583,155075.0,18.0,98.9,54.3,19028.660000
1584,155108.0,31.0,98.9,54.5,19032.770000
1585,155130.0,20.0,98.9,54.6,19035.600000
1586,155145.0,13.0,98.9,53.8,19037.470000
1587,155236.0,89.0,98.9,54.5,19048.610000
1588,155255.0,17.0,98.9,54.3,19050.990000
1589,155323.0,66.0,98.9,54.9,19059.320000
1590,155361.0,36.0,98.9,54.8,19063.990000
1591,155398.0,35.0,98.9,54.7,19068.510000
1592,155409.0,9.0,98.9,54.6,19069.890000
1593,155458.0,47.0,98.9,54.9,19075.940000
1594,155491.0,31.0,98.89,54.6,19080.030000
1595,155717.0,224.0,98.9,55.0,19107.750000
1596,155778.0,59.0,98.9,55.4,19115.220000
1597,155870.0,90.0,98.9,56.1,19126.480000
1598,155946.0,74.0,98.9,56.4,19135.790000
1599,155956.0,8.0,98.89,55.9,19137.050000
1600,156011.0,53.0,98.89,56.3,19143.850000
1601,156282.0,269.0,98.9,58.8,19176.950000
1602,156330.0,46.0,98.9,59.0,19182.800000
1603,156394.0,62.0,98.9,59.4,19190.630000
1604,156502.0,106.0,98.9,60.3,19203.920000
1605,156532.0,28.0,98.89,60.3,19207.570000
1606,156574.0,40.0,98.89,60.6,19212.740000
1607,156600.0,24.0,98.89,59.9,19216.010000
1608,156609.0,7.0,98.89,59.9,19217.190000
1609,156630.0,19.0,98.89,59.9,19219.760000
1610,156647.0,15.0,98.89,59.9,19221.860000
1611,156675.0,26.0,98.89,60.0,19225.320000
1612,156740.0,63.0,98.89,59.9,19233.270000
1613,156792.0,50.0,98.89,60.0,19239.690000
1614,156846.0,52.0,98.89,60.5,19246.270000
1615,156924.0,76.0,98.89,61.1,19255.800000
1616,156945.0,19.0,98.89,60.9,19258.380000
1617,157076.0,129.0,98.89,61.6,19274.640000
1618,157137.0,59.0,98.89,62.0,19282.120000
1619,157172.0,33.0,98.89,61.1,19286.380000
1620,157223.0,49.0,98.89,61.4,19292.570000
1621,157277.0,52.0,98.89,61.3,19299.170000
1622,157307.0,28.0,98.89,61.4,19302.840000
1623,157331.0,22.0,98.89,60.6,19306.010000
1624,157372.0,39.0,98.89,60.9,19311.090000
1625,157441.0,67.0,98.89,60.4,19319.550000
1626,157500.0,57.0,98.89,59.7,19326.810000
1627,157543.0,41.0,98.89,59.7,19332.190000
1628,157674.0,129.0,98.89,60.9,19348.280000
1629,157807.0,131.0,98.89,60.9,19364.550000
1630,157838.0,29.0,98.89,60.0,19368.350000
1631,158126.0,286.0,98.89,62.8,19403.810000
1632,158150.0,22.0,98.89,62.1,19406.790000
1633,158236.0,84.0,98.89,62.9,19417.350000
1634,158288.0,50.0,98.89,63.1,19423.700000
1635,158443.0,153.0,98.89,60.7,19442.590000
1636,158489.0,44.0,98.89,60.2,19448.380000
1637,158551.0,60.0,98.89,60.5,19456.010000
1638,158628.0,75.0,98.89,60.0,19465.430000
1639,158676.0,46.0,98.89,60.3,19471.330000
1640,158763.0,85.0,98.89,60.4,19481.940000
1641,158863.0,98.0,98.89,61.3,19494.210000
1642,158875.0,10.0,98.89,61.0,19495.710000
1643,159124.0,247.0,98.89,63.3,19526.240000
1644,159161.0,35.0,98.89,63.4,19530.780000
1645,159249.0,86.0,98.89,61.8,19541.560000
1646,159367.0,116.0,98.89,62.1,19556.100000
1647,159385.0,16.0,98.89,62.2,19558.360000
1648,159428.0,41.0,98.88,62.4,19563.710000
1649,159458.0,28.0,98.88,62.7,19567.430000
1650,159467.0,7.0,98.88,61.1,19568.570000
1651,159488.0,19.0,98.88,59.2,19571.180000
1652,159513.0,23.0,98.88,58.3,19574.320000
1653,159539.0,24.0,98.88,58.3,19577.520000
1654,159567.0,26.0,98.88,58.4,19580.980000
1655,159580.0,11.0,98.88,57.3,19582.600000
1656,159622.0,40.0,98.88,57.6,19587.740000
1657,159704.0,80.0,98.88,57.9,19597.820000
1658,159766.0,60.0,98.88,57.8,19605.540000
1659,159784.0,16.0,98.88,56.8,19607.790000
1660,159866.0,80.0,98.88,56.7,19617.920000
1661,159898.0,30.0,98.88,56.0,19621.900000
1662,159906.0,6.0,98.88,55.8,19622.980000
1663,159995.0,87.0,98.88,56.4,19633.950000
1664,160011.0,14.0,98.88,56.0,19635.960000
1665,160080.0,67.0,98.88,55.2,19644.370000
1666,160213.0,131.0,98.88,56.2,19660.550000
1667,160406.0,191.0,98.88,57.9,19684.280000
1668,160546.0,138.0,98.88,58.6,19701.530000
1669,160673.0,125.0,98.88,59.2,19717.000000
1670,160930.0,255.0,98.88,60.6,19748.580000
1671,161043.0,111.0,98.88,61.2,19762.470000
1672,161154.0,109.0,98.88,62.1,19776.070000
1673,161189.0,33.0,98.88,62.3,19780.380000
1674,161409.0,218.0,98.88,64.1,19807.460000
1675,161421.0,10.0,98.88,64.1,19808.960000
1676,161617.0,194.0,98.88,65.7,19832.960000
1677,161634.0,15.0,98.88,65.7,19835.080000
1678,161752.0,116.0,98.88,66.0,19849.490000
1679,161814.0,60.0,98.88,66.1,19857.110000
1680,161857.0,41.0,98.88,66.4,19862.440000
1681,161891.0,32.0,98.88,66.5,19866.640000
1682,161933.0,40.0,98.88,66.8,19871.820000
1683,162027.0,92.0,98.88,67.5,19883.380000
1684,162189.0,160.0,98.88,68.8,19903.230000
1685,162260.0,69.0,98.88,69.3,19912.090000
1686,162269.0,7.0,98.88,69.2,19913.210000
1687,162300.0,29.0,98.88,68.6,19917.060000
1688,162313.0,11.0,98.88,68.6,19918.670000
1689,162326.0,11.0,98.88,68.0,19920.310000
1690,162342.0,14.0,98.88,67.8,19922.340000
1691,162394.0,50.0,98.88,68.0,19928.790000
1692,162552.0,156.0,98.88,69.4,19948.150000
1693,162587.0,33.0,98.88,69.3,19952.500000
1694,162677.0,88.0,98.88,69.9,19963.440000
1695,162707.0,28.0,98.88,67.9,19967.150000
1696,162726.0,17.0,98.88,67.5,19969.500000
1697,162761.0,33.0,98.87,66.9,19973.830000
1698,162804.0,41.0,98.87,66.6,19979.120000
1699,162882.0,76.0,98.87,67.3,19988.700000
1700,162912.0,28.0,98.87,67.0,19992.450000
1701,163089.0,175.0,98.87,66.1,20014.210000
1702,163102.0,11.0,98.87,65.7,20015.830000
1703,163115.0,11.0,98.87,65.2,20017.460000
1704,163124.0,7.0,98.87,64.2,20018.590000
1705,163137.0,11.0,98.87,64.0,20020.220000
1706,163146.0,7.0,98.87,63.7,20021.370000
1707,163197.0,49.0,98.87,64.0,20027.650000
1708,163224.0,25.0,98.87,64.2,20031.000000
1709,163271.0,45.0,98.87,64.4,20036.780000
1710,163321.0,48.0,98.87,64.7,20042.950000
1711,163428.0,105.0,98.87,65.5,20056.130000
1712,163451.0,21.0,98.87,65.1,20058.930000
1713,163511.0,58.0,98.87,65.2,20066.270000
1714,163566.0,53.0,98.87,65.2,20073.000000
1715,163739.0,171.0,98.87,66.2,20094.140000
1716,163811.0,70.0,98.87,66.7,20103.010000
1717,163847.0,34.0,98.87,65.7,20107.460000
1718,163976.0,127.0,98.87,66.4,20123.400000
1719,164227.0,249.0,98.87,68.6,20153.920000
1720,164307.0,78.0,98.87,68.8,20163.730000
1721,164350.0,41.0,98.87,68.7,20169.040000
1722,164363.0,11.0,98.87,68.6,20170.660000
1723,164476.0,111.0,98.87,69.4,20184.680000
1724,164537.0,59.0,98.87,69.6,20192.180000
1725,164674.0,135.0,98.87,70.3,20208.970000
1726,164828.0,152.0,98.87,71.3,20227.820000
1727,164944.0,114.0,98.87,72.0,20242.210000
1728,165000.0,54.0,98.87,71.3,20249.070000
1729,165027.0,25.0,98.87,70.2,20252.420000
1730,165222.0,193.0,98.87,71.8,20276.260000
1731,165236.0,12.0,98.87,69.1,20278.030000
1732,165246.0,8.0,98.87,69.0,20279.280000
1733,165325.0,77.0,98.87,68.9,20288.980000
1734,165363.0,36.0,98.87,68.8,20293.760000
1735,165373.0,8.0,98.87,67.3,20295.030000
1736,165417.0,42.0,98.87,67.3,20300.450000
1737,165436.0,17.0,98.87,66.8,20302.840000
1738,165573.0,135.0,98.87,67.4,20319.650000
1739,165672.0,97.0,98.87,68.0,20331.820000
1740,165725.0,51.0,98.87,67.6,20338.340000
1741,165742.0,15.0,98.87,66.8,20340.430000
1742,165802.0,58.0,98.87,67.3,20347.810000
1743,165932.0,128.0,98.87,66.1,20363.820000
1744,165951.0,17.0,98.86,65.9,20366.170000
1745,165976.0,23.0,98.86,65.3,20369.280000
1746,166132.0,154.0,98.86,65.6,20388.390000
1747,166217.0,83.0,98.86,66.3,20398.750000
1748,166251.0,32.0,98.86,66.2,20402.920000
1749,166276.0,23.0,98.86,66.2,20406.030000
1750,166300.0,22.0,98.86,66.3,20408.970000
1751,166366.0,64.0,98.86,66.8,20417.150000
1752,166410.0,42.0,98.86,67.0,20422.560000
1753,166424.0,12.0,98.86,66.8,20424.320000
1754,166471.0,45.0,98.86,67.0,20430.140000
1755,166531.0,58.0,98.86,67.5,20437.470000
1756,166666.0,133.0,98.86,68.4,20453.930000
1757,166683.0,15.0,98.86,67.8,20456.040000
1758,166725.0,40.0,98.86,67.6,20461.210000
1759,166843.0,116.0,98.86,68.6,20475.690000
1760,166887.0,42.0,98.86,68.2,20481.060000
1761,166938.0,49.0,98.86,68.4,20487.310000
1762,167085.0,145.0,98.86,69.8,20505.390000
1763,167103.0,16.0,98.86,69.1,20507.750000
1764,167113.0,8.0,98.86,69.0,20509.000000
1765,167131.0,16.0,98.86,68.5,20511.240000
1766,167231.0,98.0,98.86,68.2,20523.590000
1767,167244.0,11.0,98.86,66.4,20525.180000
1768,167256.0,10.0,98.86,65.1,20526.700000
1769,167289.0,31.0,98.86,64.2,20530.730000
